year,meet,stroke,gender,distance,event_name,field_size,seed_mean,seed_median,seed_std,seed_cv,fastest_seed,slowest_seed,seed_range,seed_skewness,seed_kurtosis,seed_iqr,seed_iqr_ratio,avg_gap,hhi_seed_times,a_final_cutoff_sec,b_final_cutoff_sec,c_final_cutoff_sec,distance_category,stroke_category
2012,2012_Nescac_Msd_Results,Freestyle,Men,100,100_Freestyle,56,50.56767857142857,50.254999999999995,2.3946666865225352,0.047355677661571643,46.87,57.05,10.18,0.7180731941208638,-0.028494054099816424,2.8625000000000043,0.05695950651676459,0.18509090909090908,0.01789494636371956,46.87,47.92,48.31,sprint,free
2012,2012_Nescac_Msd_Results,Backstroke,Men,200,200_Backstroke,34,122.49794117647059,121.80000000000001,6.014203179049803,0.04909636130443808,112.35,136.46,24.110000000000014,0.4917473837113828,-0.4933965534763063,7.277499999999989,0.05974958949096871,0.730606060606061,0.029479958605845402,114.06,117.58,121.2,short,back
2012,2012_Nescac_Msd_Results,Breaststroke,Men,200,200_Breaststroke,37,138.50540540540538,138.32999999999998,5.631667985162647,0.04066027581146564,126.81,150.45,23.639999999999986,0.016956313832793123,-0.6264343672543435,8.210000000000008,0.05935082773078876,0.6566666666666663,0.027071952767651127,128.02,133.33,135.33,short,breast
2012,2012_Nescac_Msd_Results,Butterfly,Men,200,200_Butterfly,36,123.69388888888885,122.485,5.646326867864226,0.04564758144952643,114.57,140.24,25.670000000000016,0.6205613382859567,0.15874634605193894,7.829999999999998,0.06392619504429112,0.7334285714285719,0.027833075605014686,115.12,118.01,120.61,short,fly
2012,2012_Nescac_Msd_Results,Freestyle,Men,200,200_Freestyle,39,111.68743589743589,109.47,7.372382531760599,0.06600905887508027,100.69,129.49,28.80000000000001,0.8636734792595964,-0.2283649654723683,8.010000000000005,0.07317073170731712,0.7578947368421055,0.025742300274135294,103.43,105.57,108.01,short,free
2012,2012_Nescac_Msd_Results,IM,Men,200,200_IM,41,124.31341463414635,123.37,6.209445444684859,0.04994992264478633,113.27000000000001,145.36,32.09,1.0888931817509266,2.1406140506717053,7.849999999999994,0.06362973170138603,0.8022500000000001,0.02444608530462185,115.38,117.79,120.86,short,im
2012,2012_Nescac_Msd_Results,IM,Men,400,400_IM,26,263.5630769230769,265.04999999999995,9.879331482066197,0.03748374619616982,245.97,284.15999999999997,38.18999999999997,-0.02762629399489766,-0.8745868909671937,15.995000000000005,0.060347104319939664,1.5275999999999987,0.038515942556927085,251.78,261.3,268.69,middle,im
2012,2012_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,47,299.83276595744684,298.97,15.296051458524188,0.051015276498149804,276.12,350.88,74.75999999999999,1.2925936453215283,2.351162034346573,15.75,0.05268087099040037,1.6252173913043477,0.02132626205734063,278.4,285.24,290.25,distance,free
2012,2012_Nescac_Msd_Results,Backstroke,Men,50,50_Backstroke,33,26.824848484848484,26.44,1.8736710380590667,0.0698483362960046,23.67,34.0,10.329999999999998,1.6892356844883532,4.429319715680322,2.3200000000000003,0.08774583963691378,0.32281249999999995,0.03042657862713866,24.5,25.24,26.67,sprint,back
2012,2012_Nescac_Msd_Results,Breaststroke,Men,50,50_Breaststroke,31,29.153548387096773,29.11,1.1523147766269783,0.03952571266203011,25.99,31.17,5.180000000000003,-0.33205632713365363,0.0005946764089546086,1.8149999999999977,0.06234970800412222,0.17266666666666677,0.03231030697778336,27.1,27.67,28.79,sprint,breast
2012,2012_Nescac_Msd_Results,Butterfly,Men,50,50_Butterfly,39,25.061794871794874,24.78,1.1587833402829413,0.046237045120302335,23.14,27.65,4.509999999999998,0.6466213173292827,-0.44135280304262725,1.5949999999999989,0.06436642453591601,0.11868421052631574,0.025693075925852883,23.25,23.64,24.18,sprint,fly
2012,2012_Nescac_Msd_Results,Freestyle,Men,50,50_Freestyle,47,22.98276595744681,22.9,1.042306570917249,0.045351659275785466,20.88,26.02,5.140000000000001,0.5474563176887051,0.14553047783804862,1.5250000000000021,0.0665938864628822,0.11173913043478262,0.021318716226524762,21.35,21.8,22.38,sprint,free
2013,2013_Nescac_Msd_Results,Backstroke,Men,100,100_Backstroke,36,55.338611111111106,54.56,3.534089661801794,0.0638629989232275,51.23,69.28,18.050000000000004,2.0770072400263353,4.98386106318966,2.6099999999999994,0.047837243401759516,0.5157142857142858,0.02786846458452698,51.39,52.63,54.18,sprint,back
2013,2013_Nescac_Msd_Results,Breaststroke,Men,100,100_Breaststroke,36,63.294166666666655,63.269999999999996,2.5183276803377987,0.03978767417225599,59.3,68.74,9.439999999999998,0.454077571380213,-0.5188307467028794,3.7950000000000017,0.059981033665244224,0.26971428571428563,0.02782045454960685,58.4,60.35,61.79,sprint,breast
2013,2013_Nescac_Msd_Results,Butterfly,Men,100,100_Butterfly,41,55.606097560975606,54.62,3.8263138206237732,0.06881104750118416,49.63,69.12,19.490000000000002,1.0207083903159921,1.7350547594044547,5.390000000000001,0.09868180153789823,0.48725000000000007,0.024494348805062845,50.83,51.94,52.93,sprint,fly
2013,2013_Nescac_Msd_Results,Freestyle,Men,100,100_Freestyle,57,50.4740350877193,50.26,2.7458196997126834,0.05440063777228624,46.27,59.69,13.419999999999995,1.069337384557825,1.3077009386637606,2.960000000000001,0.05889375248706727,0.23964285714285705,0.01759103628029964,46.47,47.39,47.93,sprint,free
2013,2013_Nescac_Msd_Results,Backstroke,Men,200,200_Backstroke,37,121.63027027027029,120.7,5.547311248624523,0.04560798258770651,111.69,133.77,22.080000000000013,0.2790129399221079,-0.7706902360449517,7.390000000000001,0.06122618061309031,0.6133333333333337,0.02708222994965388,112.4,115.65,117.97,short,back
2013,2013_Nescac_Msd_Results,Breaststroke,Men,200,200_Breaststroke,36,138.82305555555556,136.475,8.670282841549586,0.06245564043272213,123.4,167.98,44.579999999999984,1.0711197800208185,1.9427245246185816,9.067499999999995,0.06644074006228244,1.2737142857142854,0.027875776256443618,127.89,131.49,133.73,short,breast
2013,2013_Nescac_Msd_Results,Butterfly,Men,200,200_Butterfly,36,123.56694444444445,121.00999999999999,8.773167367808519,0.07099930654798156,112.09,153.12,41.03,1.3962834785134253,1.908780015326995,6.6499999999999915,0.05495413602181631,1.1722857142857144,0.027896634012479216,114.45,116.45,119.27,short,fly
2013,2013_Nescac_Msd_Results,Freestyle,Men,200,200_Freestyle,40,111.23625000000001,110.75,7.320924015279764,0.06581419290276114,101.06,133.72,32.66,1.379813122612241,1.9500991624082298,8.092500000000001,0.07306997742663658,0.8374358974358973,0.02509313791180662,103.02,104.82,106.53,short,free
2013,2013_Nescac_Msd_Results,IM,Men,200,200_IM,30,125.15466666666666,124.22,8.492283844107476,0.06785431235037828,112.18,154.07999999999998,41.89999999999998,1.2301324640624527,2.410197325364594,10.642500000000013,0.08567460956367745,1.4448275862068958,0.0334686202503112,116.4,119.84,122.3,short,im
2013,2013_Nescac_Msd_Results,IM,Men,400,400_IM,27,263.06518518518516,261.77,10.090368113672074,0.03835691182992893,241.28,287.88,46.599999999999994,0.28695615562320853,0.23614897291192927,13.515000000000043,0.05162929289070575,1.7923076923076922,0.03709085086591081,246.8,254.46,262.33,middle,im
2013,2013_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,45,302.6813333333334,300.26,17.46341618609855,0.057695715800440986,276.48,365.78,89.29999999999995,1.155543424819821,2.0629600363755047,18.629999999999995,0.06204622660361019,2.0295454545454534,0.022288781968226954,277.54,283.75,293.54,distance,free
2013,2013_Nescac_Msd_Results,Backstroke,Men,50,50_Backstroke,31,25.94516129032258,25.97,1.1732498866678305,0.04522037360027694,24.43,28.63,4.199999999999999,0.7015020142172016,-0.3579559035696067,1.5449999999999982,0.059491721216788536,0.13999999999999999,0.03232044887283349,24.16,24.84,25.7,sprint,back
2013,2013_Nescac_Msd_Results,Breaststroke,Men,50,50_Breaststroke,34,29.259411764705884,29.049999999999997,1.398267712262466,0.04778864741051028,27.29,32.95,5.660000000000004,0.8254985354805481,0.09360131176105657,1.9924999999999997,0.06858864027538726,0.17151515151515162,0.029474495859529094,26.86,27.61,28.17,sprint,breast
2013,2013_Nescac_Msd_Results,Butterfly,Men,50,50_Butterfly,39,25.168205128205127,25.03,1.2123887668668756,0.04817144332267834,22.69,27.54,4.849999999999998,0.34215613631886377,-0.7518385851632186,1.9600000000000009,0.0783060327606872,0.12763157894736837,0.02569907569263908,23.14,23.73,24.16,sprint,fly
2013,2013_Nescac_Msd_Results,Freestyle,Men,50,50_Freestyle,54,22.8437037037037,22.83,0.9203769282127204,0.04029017974276639,21.4,25.62,4.220000000000002,0.7262443969120651,0.6355520473126166,1.202499999999997,0.05267192290845366,0.079622641509434,0.018547167813816736,21.28,21.62,22.09,sprint,free
2014,2014_Nescac_Msd_Results,Backstroke,Men,100,100_Backstroke,30,55.052666666666674,54.335,3.783193477591239,0.06871953179848216,50.67,70.92,20.25,2.4117005821571134,7.692726024616592,3.2025000000000006,0.058939909818717225,0.6982758620689655,0.033454371630349596,50.6,52.85,54.77,sprint,back
2014,2014_Nescac_Msd_Results,Breaststroke,Men,100,100_Breaststroke,37,62.17432432432433,61.61,2.6775740740156486,0.043065591835762126,58.07,69.67,11.600000000000001,0.7910347233813524,0.08315919790083726,3.8500000000000014,0.06248985554293136,0.32222222222222224,0.02707425909121175,58.14,59.37,60.45,sprint,breast
2014,2014_Nescac_Msd_Results,Butterfly,Men,100,100_Butterfly,41,54.22414634146342,53.51,2.5288529894002956,0.046637027229077185,50.4,60.56,10.160000000000004,0.8197244092108285,-0.053400885285317834,2.75,0.05139226312838722,0.2540000000000001,0.02443985302318273,49.78,51.4,52.19,sprint,fly
2014,2014_Nescac_Msd_Results,Freestyle,Men,100,100_Freestyle,65,50.34215384615384,49.61,2.8115336588404736,0.055848497611614915,46.72,61.31,14.590000000000003,1.825964782761385,3.6630974234695275,2.1299999999999955,0.042934892158838854,0.22796875000000005,0.015424874791373045,46.7,47.28,47.8,sprint,free
2014,2014_Nescac_Msd_Results,Backstroke,Men,200,200_Backstroke,38,121.51526315789474,119.525,7.793431355902801,0.06413541108639297,112.87,159.66,46.78999999999999,2.957262381147143,12.375823824269197,7.262500000000003,0.060761346998535894,1.2645945945945944,0.02639659038727218,110.33,114.78,117.72,short,back
2014,2014_Nescac_Msd_Results,Breaststroke,Men,200,200_Breaststroke,39,136.18589743589746,135.76,6.404324547722229,0.047026341701325844,125.55,154.59,29.040000000000006,0.8821615334290942,0.7692351212797517,7.624999999999972,0.056165291691219595,0.7642105263157897,0.025693954381273778,128.12,129.77,131.44,short,breast
2014,2014_Nescac_Msd_Results,Butterfly,Men,200,200_Butterfly,36,121.30277777777779,119.59,6.662351357987955,0.0549233206365079,111.86,139.59,27.730000000000004,1.191771914408284,0.9853478549957244,7.4750000000000085,0.06250522618948079,0.7922857142857144,0.027852566787090357,113.03,114.69,118.02,short,fly
2014,2014_Nescac_Msd_Results,Freestyle,Men,200,200_Freestyle,52,111.31846153846155,109.89,6.8089554673395405,0.061166453194171966,103.3,132.68,29.38000000000001,1.4140247233801442,1.535411822727446,7.22499999999998,0.06574756574756557,0.5760784313725492,0.019292659560941332,102.67,104.26,105.32,short,free
2014,2014_Nescac_Msd_Results,IM,Men,200,200_IM,36,123.18444444444442,121.895,6.198646108647186,0.050320039487150865,114.46000000000001,146.19,31.72999999999999,1.545832157408528,3.308352113456908,6.180000000000007,0.050699372410681384,0.9065714285714283,0.027839502560215806,113.91,116.48,119.54,short,im
2014,2014_Nescac_Msd_Results,IM,Men,400,400_IM,27,260.6303703703704,260.31,7.981785041920031,0.030624923068549022,245.3,277.63,32.329999999999984,0.18111444483816913,-0.24965379469290472,8.504999999999995,0.03267258268986975,1.243461538461538,0.03707155746176346,246.44,252.07,261.02,middle,im
2014,2014_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,53,301.04716981132077,296.12,16.97169178893817,0.056375523475523985,276.48,368.38,91.89999999999998,1.5598160646375285,3.2301272622947126,16.670000000000016,0.05629474537349728,1.7673076923076918,0.018919734455839783,278.47,280.81,283.58,distance,free
2014,2014_Nescac_Msd_Results,Backstroke,Men,50,50_Backstroke,29,25.692413793103448,25.47,1.7237882403998417,0.06709327719385222,23.44,32.91,9.469999999999995,2.478842986786635,7.980133155184085,1.490000000000002,0.05850019630938367,0.3382142857142855,0.03460176711297128,23.7,24.62,26.02,sprint,back
