year,event_name,stroke,gender,distance,A_cutoff_sec,B_cutoff_sec,C_cutoff_sec,A_entries,B_entries,C_entries,finals,prelims
2002,100_Backstroke,Backstroke,Men,100,54.93,56.16,56.16,"[{'rank': '1', 'name': 'Schwenker, Eric', 'yr': 'SR', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '51.45', 'finals_time': '52.27', 'points': '32', 'prelim_time': None, 'seed_time_sec': 51.45, 'prelim_time_sec': None, 'finals_time_sec': 52.27, 'time_sec': 52.27}, {'rank': '2', 'name': 'Strickler, Scott', 'yr': 'SR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '52.49', 'finals_time': '52.38', 'points': '28', 'prelim_time': None, 'seed_time_sec': 52.49, 'prelim_time_sec': None, 'finals_time_sec': 52.38, 'time_sec': 52.38}, {'rank': '3', 'name': 'Korsmeyer, Jason', 'yr': 'FR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '52.99', 'finals_time': '53.04', 'points': '27', 'prelim_time': None, 'seed_time_sec': 52.99, 'prelim_time_sec': None, 'finals_time_sec': 53.04, 'time_sec': 53.04}, {'rank': '4', 'name': 'Lang, Russell', 'yr': 'JR', 'school': 'Amherst', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.09', 'finals_time': '53.31', 'points': '26', 'prelim_time': None, 'seed_time_sec': 53.09, 'prelim_time_sec': None, 'finals_time_sec': 53.31, 'time_sec': 53.31}, {'rank': '5', 'name': 'Lawrence, Aran', 'yr': 'FR', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.38', 'finals_time': '53.43', 'points': '25', 'prelim_time': None, 'seed_time_sec': 53.38, 'prelim_time_sec': None, 'finals_time_sec': 53.43, 'time_sec': 53.43}, {'rank': '6', 'name': 'Boyce, Andrew', 'yr': 'SR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.86', 'finals_time': '54.08', 'points': '24', 'prelim_time': None, 'seed_time_sec': 53.86, 'prelim_time_sec': None, 'finals_time_sec': 54.08, 'time_sec': 54.08}, {'rank': '7', 'name': 'Legault, Craig', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.61', 'finals_time': '54.55', 'points': '23', 'prelim_time': None, 'seed_time_sec': 54.61, 'prelim_time_sec': None, 'finals_time_sec': 54.55, 'time_sec': 54.55}, {'rank': '10', 'name': 'Gamblin, Todd', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.93', 'finals_time': '55.55', 'points': None, 'prelim_time': None, 'seed_time_sec': 54.93, 'prelim_time_sec': None, 'finals_time_sec': 55.55, 'time_sec': 55.55}]","[{'rank': '10', 'name': ""O'Donnell, Andrew"", 'yr': 'SR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.93', 'finals_time': '55.32', 'points': None, 'prelim_time': None, 'seed_time_sec': 54.93, 'prelim_time_sec': None, 'finals_time_sec': 55.32, 'time_sec': 55.32}, {'rank': '8', 'name': 'Wilson, Jeff', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.94', 'finals_time': '55.75', 'points': '22', 'prelim_time': None, 'seed_time_sec': 54.94, 'prelim_time_sec': None, 'finals_time_sec': 55.75, 'time_sec': 55.75}, {'rank': '9', 'name': 'Rapp, Erik', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.96', 'finals_time': '54.65', 'points': '20', 'prelim_time': None, 'seed_time_sec': 54.96, 'prelim_time_sec': None, 'finals_time_sec': 54.65, 'time_sec': 54.65}, {'rank': '15', 'name': 'Burlingame, Sam', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.83', 'finals_time': '55.94', 'points': '12', 'prelim_time': None, 'seed_time_sec': 55.83, 'prelim_time_sec': None, 'finals_time_sec': 55.94, 'time_sec': 55.94}, {'rank': '13', 'name': 'Goodman, Al', 'yr': 'JR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.85', 'finals_time': '55.79', 'points': '14', 'prelim_time': None, 'seed_time_sec': 55.85, 'prelim_time_sec': None, 'finals_time_sec': 55.79, 'time_sec': 55.79}, {'rank': '12', 'name': 'Meyers, Jamie', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.93', 'finals_time': '55.60', 'points': '15', 'prelim_time': None, 'seed_time_sec': 55.93, 'prelim_time_sec': None, 'finals_time_sec': 55.6, 'time_sec': 55.6}, {'rank': '16', 'name': 'Smith, Ian', 'yr': 'FR', 'school': 'Wesleyan', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.96', 'finals_time': '56.45', 'points': '11', 'prelim_time': None, 'seed_time_sec': 55.96, 'prelim_time_sec': None, 'finals_time_sec': 56.45, 'time_sec': 56.45}, {'rank': '14', 'name': 'Zager, Russ', 'yr': 'SO', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.16', 'finals_time': '55.89', 'points': '13', 'prelim_time': None, 'seed_time_sec': 56.16, 'prelim_time_sec': None, 'finals_time_sec': 55.89, 'time_sec': 55.89}]","[{'rank': '18', 'name': 'Shaw, Andy', 'yr': 'SR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.18', 'finals_time': '56.07', 'points': '7', 'prelim_time': None, 'seed_time_sec': 56.18, 'prelim_time_sec': None, 'finals_time_sec': 56.07, 'time_sec': 56.07}, {'rank': '17', 'name': 'DeRosa, Matt J', 'yr': 'FR', 'school': 'Trinity', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.62', 'finals_time': '55.87', 'points': '9', 'prelim_time': None, 'seed_time_sec': 56.62, 'prelim_time_sec': None, 'finals_time_sec': 55.87, 'time_sec': 55.87}, {'rank': '19', 'name': 'Getchell, John', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '57.43', 'finals_time': '57.34', 'points': '6', 'prelim_time': None, 'seed_time_sec': 57.43, 'prelim_time_sec': None, 'finals_time_sec': 57.34, 'time_sec': 57.34}, {'rank': '20', 'name': 'Hobart, Travis', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '57.96', 'finals_time': '57.86', 'points': '5', 'prelim_time': None, 'seed_time_sec': 57.96, 'prelim_time_sec': None, 'finals_time_sec': 57.86, 'time_sec': 57.86}, {'rank': '21', 'name': 'Boutin, Ryan', 'yr': 'FR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:00.11', 'finals_time': '58.56', 'points': '4', 'prelim_time': None, 'seed_time_sec': 60.11, 'prelim_time_sec': None, 'finals_time_sec': 58.56, 'time_sec': 58.56}, {'rank': '22', 'name': 'Seymour, Brad', 'yr': 'SO', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:00.87', 'finals_time': '1:00.37', 'points': '3', 'prelim_time': None, 'seed_time_sec': 60.87, 'prelim_time_sec': None, 'finals_time_sec': 60.37, 'time_sec': 60.37}, {'rank': '23', 'name': 'Cohen, Chase', 'yr': 'FR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:06.54', 'finals_time': '1:05.83', 'points': '2', 'prelim_time': None, 'seed_time_sec': 66.54, 'prelim_time_sec': None, 'finals_time_sec': 65.83, 'time_sec': 65.83}]","[{'rank': '1', 'name': 'Schwenker, Eric', 'yr': 'SR', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '51.45', 'finals_time': '52.27', 'points': '32', 'prelim_time': None, 'seed_time_sec': 51.45, 'prelim_time_sec': None, 'finals_time_sec': 52.27, 'time_sec': 52.27}, {'rank': '2', 'name': 'Strickler, Scott', 'yr': 'SR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '52.49', 'finals_time': '52.38', 'points': '28', 'prelim_time': None, 'seed_time_sec': 52.49, 'prelim_time_sec': None, 'finals_time_sec': 52.38, 'time_sec': 52.38}, {'rank': '3', 'name': 'Korsmeyer, Jason', 'yr': 'FR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '52.99', 'finals_time': '53.04', 'points': '27', 'prelim_time': None, 'seed_time_sec': 52.99, 'prelim_time_sec': None, 'finals_time_sec': 53.04, 'time_sec': 53.04}, {'rank': '4', 'name': 'Lang, Russell', 'yr': 'JR', 'school': 'Amherst', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.09', 'finals_time': '53.31', 'points': '26', 'prelim_time': None, 'seed_time_sec': 53.09, 'prelim_time_sec': None, 'finals_time_sec': 53.31, 'time_sec': 53.31}, {'rank': '5', 'name': 'Lawrence, Aran', 'yr': 'FR', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.38', 'finals_time': '53.43', 'points': '25', 'prelim_time': None, 'seed_time_sec': 53.38, 'prelim_time_sec': None, 'finals_time_sec': 53.43, 'time_sec': 53.43}, {'rank': '6', 'name': 'Boyce, Andrew', 'yr': 'SR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '53.86', 'finals_time': '54.08', 'points': '24', 'prelim_time': None, 'seed_time_sec': 53.86, 'prelim_time_sec': None, 'finals_time_sec': 54.08, 'time_sec': 54.08}, {'rank': '7', 'name': 'Legault, Craig', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.61', 'finals_time': '54.55', 'points': '23', 'prelim_time': None, 'seed_time_sec': 54.61, 'prelim_time_sec': None, 'finals_time_sec': 54.55, 'time_sec': 54.55}, {'rank': '8', 'name': 'Wilson, Jeff', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.94', 'finals_time': '55.75', 'points': '22', 'prelim_time': None, 'seed_time_sec': 54.94, 'prelim_time_sec': None, 'finals_time_sec': 55.75, 'time_sec': 55.75}, {'rank': '9', 'name': 'Rapp, Erik', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.96', 'finals_time': '54.65', 'points': '20', 'prelim_time': None, 'seed_time_sec': 54.96, 'prelim_time_sec': None, 'finals_time_sec': 54.65, 'time_sec': 54.65}, {'rank': '10', 'name': 'Gamblin, Todd', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.93', 'finals_time': '55.55', 'points': None, 'prelim_time': None, 'seed_time_sec': 54.93, 'prelim_time_sec': None, 'finals_time_sec': 55.55, 'time_sec': 55.55}, {'rank': '10', 'name': ""O'Donnell, Andrew"", 'yr': 'SR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '54.93', 'finals_time': '55.32', 'points': None, 'prelim_time': None, 'seed_time_sec': 54.93, 'prelim_time_sec': None, 'finals_time_sec': 55.32, 'time_sec': 55.32}, {'rank': '12', 'name': 'Meyers, Jamie', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.93', 'finals_time': '55.60', 'points': '15', 'prelim_time': None, 'seed_time_sec': 55.93, 'prelim_time_sec': None, 'finals_time_sec': 55.6, 'time_sec': 55.6}, {'rank': '13', 'name': 'Goodman, Al', 'yr': 'JR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.85', 'finals_time': '55.79', 'points': '14', 'prelim_time': None, 'seed_time_sec': 55.85, 'prelim_time_sec': None, 'finals_time_sec': 55.79, 'time_sec': 55.79}, {'rank': '14', 'name': 'Zager, Russ', 'yr': 'SO', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.16', 'finals_time': '55.89', 'points': '13', 'prelim_time': None, 'seed_time_sec': 56.16, 'prelim_time_sec': None, 'finals_time_sec': 55.89, 'time_sec': 55.89}, {'rank': '15', 'name': 'Burlingame, Sam', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.83', 'finals_time': '55.94', 'points': '12', 'prelim_time': None, 'seed_time_sec': 55.83, 'prelim_time_sec': None, 'finals_time_sec': 55.94, 'time_sec': 55.94}, {'rank': '16', 'name': 'Smith, Ian', 'yr': 'FR', 'school': 'Wesleyan', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '55.96', 'finals_time': '56.45', 'points': '11', 'prelim_time': None, 'seed_time_sec': 55.96, 'prelim_time_sec': None, 'finals_time_sec': 56.45, 'time_sec': 56.45}, {'rank': '17', 'name': 'DeRosa, Matt J', 'yr': 'FR', 'school': 'Trinity', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.62', 'finals_time': '55.87', 'points': '9', 'prelim_time': None, 'seed_time_sec': 56.62, 'prelim_time_sec': None, 'finals_time_sec': 55.87, 'time_sec': 55.87}, {'rank': '18', 'name': 'Shaw, Andy', 'yr': 'SR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '56.18', 'finals_time': '56.07', 'points': '7', 'prelim_time': None, 'seed_time_sec': 56.18, 'prelim_time_sec': None, 'finals_time_sec': 56.07, 'time_sec': 56.07}, {'rank': '19', 'name': 'Getchell, John', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '57.43', 'finals_time': '57.34', 'points': '6', 'prelim_time': None, 'seed_time_sec': 57.43, 'prelim_time_sec': None, 'finals_time_sec': 57.34, 'time_sec': 57.34}, {'rank': '20', 'name': 'Hobart, Travis', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '57.96', 'finals_time': '57.86', 'points': '5', 'prelim_time': None, 'seed_time_sec': 57.96, 'prelim_time_sec': None, 'finals_time_sec': 57.86, 'time_sec': 57.86}, {'rank': '21', 'name': 'Boutin, Ryan', 'yr': 'FR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:00.11', 'finals_time': '58.56', 'points': '4', 'prelim_time': None, 'seed_time_sec': 60.11, 'prelim_time_sec': None, 'finals_time_sec': 58.56, 'time_sec': 58.56}, {'rank': '22', 'name': 'Seymour, Brad', 'yr': 'SO', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:00.87', 'finals_time': '1:00.37', 'points': '3', 'prelim_time': None, 'seed_time_sec': 60.87, 'prelim_time_sec': None, 'finals_time_sec': 60.37, 'time_sec': 60.37}, {'rank': '23', 'name': 'Cohen, Chase', 'yr': 'FR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': '1:06.54', 'finals_time': '1:05.83', 'points': '2', 'prelim_time': None, 'seed_time_sec': 66.54, 'prelim_time_sec': None, 'finals_time_sec': 65.83, 'time_sec': 65.83}]","[{'rank': '4', 'name': 'Lang, Russell', 'yr': 'JR', 'school': 'Amherst', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.31', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 53.31, 'finals_time_sec': None, 'time_sec': 53.31}, {'rank': '5', 'name': 'Lawrence, Aran', 'yr': 'FR', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.38', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 53.38, 'finals_time_sec': None, 'time_sec': 53.38}, {'rank': '6', 'name': 'Boyce, Andrew', 'yr': 'SR', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.86', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 53.86, 'finals_time_sec': None, 'time_sec': 53.86}, {'rank': '7', 'name': 'Legault, Craig', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.61', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 54.61, 'finals_time_sec': None, 'time_sec': 54.61}, {'rank': '8', 'name': 'Wilson, Jeff', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.94', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 54.94, 'finals_time_sec': None, 'time_sec': 54.94}, {'rank': '9', 'name': 'Rapp, Erik', 'yr': 'SO', 'school': 'Hamilton', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.96', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 54.96, 'finals_time_sec': None, 'time_sec': 54.96}, {'rank': '10', 'name': ""O'Donnell, Andrew"", 'yr': 'SR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.32', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.32, 'finals_time_sec': None, 'time_sec': 55.32}, {'rank': '11', 'name': 'Gamblin, Todd', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.55', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.55, 'finals_time_sec': None, 'time_sec': 55.55}, {'rank': '12', 'name': 'Burlingame, Sam', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.83', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.83, 'finals_time_sec': None, 'time_sec': 55.83}, {'rank': '13', 'name': 'Goodman, Al', 'yr': 'JR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.85', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.85, 'finals_time_sec': None, 'time_sec': 55.85}, {'rank': '14', 'name': 'Meyers, Jamie', 'yr': 'SO', 'school': 'Tufts', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.93', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.93, 'finals_time_sec': None, 'time_sec': 55.93}, {'rank': '15', 'name': 'Smith, Ian', 'yr': 'FR', 'school': 'Wesleyan', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.96', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 55.96, 'finals_time_sec': None, 'time_sec': 55.96}, {'rank': '16', 'name': 'Zager, Russ', 'yr': 'SO', 'school': 'Middlebury', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.16', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 56.16, 'finals_time_sec': None, 'time_sec': 56.16}, {'rank': '17', 'name': 'Shaw, Andy', 'yr': 'SR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.18', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 56.18, 'finals_time_sec': None, 'time_sec': 56.18}, {'rank': '18', 'name': 'DeRosa, Matt J', 'yr': 'FR', 'school': 'Trinity', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.62', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 56.62, 'finals_time_sec': None, 'time_sec': 56.62}, {'rank': '19', 'name': 'Getchell, John', 'yr': 'FR', 'school': 'Bates', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.43', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 57.43, 'finals_time_sec': None, 'time_sec': 57.43}, {'rank': '20', 'name': 'Hobart, Travis', 'yr': 'SR', 'school': 'Williams', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.96', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 57.96, 'finals_time_sec': None, 'time_sec': 57.96}, {'rank': '21', 'name': 'Boutin, Ryan', 'yr': 'FR', 'school': 'Bowdoin', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.11', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 60.11, 'finals_time_sec': None, 'time_sec': 60.11}, {'rank': '22', 'name': 'Seymour, Brad', 'yr': 'SO', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.87', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 60.87, 'finals_time_sec': None, 'time_sec': 60.87}, {'rank': '23', 'name': 'Cohen, Chase', 'yr': 'FR', 'school': 'Colby', 'entry_type': 'individual', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:06.54', 'finals_time': None, 'points': None, 'seed_time_sec': None, 'prelim_time_sec': 66.54, 'finals_time_sec': None, 'time_sec': 66.54}]"
