year,event_name,stroke,gender,distance,meet,source_file,winning_time_sec,winning_time_format,a_final_cutoff_sec,a_final_cutoff_format,b_final_cutoff_sec,b_final_cutoff_format,c_final_cutoff_sec,c_final_cutoff_format,total_swimmers,results
2002,100_Backstroke,Backstroke,Men,100,2002_Nescac_Msd_Results,2002_NESCAC_MSD_Results.txt,51.45,51.45,54.94,54.94,56.16,56.16,,,23,"[{'name': 'Schwenker, Eric', 'yr': 'SR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.27', 'finals_time': '51.45', 'prelim_rank': 1, 'final_rank': 1}, {'name': 'Strickler, Scott', 'yr': 'SR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.38', 'finals_time': '52.49', 'prelim_rank': 2, 'final_rank': 2}, {'name': 'Korsmeyer, Jason', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.04', 'finals_time': '52.99', 'prelim_rank': 3, 'final_rank': 3}, {'name': 'Lang, Russell', 'yr': 'JR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.31', 'finals_time': '53.09', 'prelim_rank': 4, 'final_rank': 4}, {'name': 'Lawrence, Aran', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.38', 'finals_time': '53.43', 'prelim_rank': 5, 'final_rank': 5}, {'name': 'Boyce, Andrew', 'yr': 'SR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.86', 'finals_time': '54.08', 'prelim_rank': 6, 'final_rank': 6}, {'name': 'Legault, Craig', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.61', 'finals_time': '54.55', 'prelim_rank': 7, 'final_rank': 7}, {'name': 'Wilson, Jeff', 'yr': 'SO', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.94', 'finals_time': '55.75', 'prelim_rank': 8, 'final_rank': 8}, {'name': 'Rapp, Erik', 'yr': 'SO', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.96', 'finals_time': '54.65', 'prelim_rank': 9, 'final_rank': 9}, {'name': 'Gamblin, Todd', 'yr': 'SR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.55', 'finals_time': '54.93', 'prelim_rank': 11, 'final_rank': 10}, {'name': ""O'Donnell, Andrew"", 'yr': 'SR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.32', 'finals_time': '54.93', 'prelim_rank': 10, 'final_rank': 10}, {'name': 'Meyers, Jamie', 'yr': 'SO', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.93', 'finals_time': '55.60', 'prelim_rank': 14, 'final_rank': 12}, {'name': 'Goodman, Al', 'yr': 'JR', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.85', 'finals_time': '55.79', 'prelim_rank': 13, 'final_rank': 13}, {'name': 'Zager, Russ', 'yr': 'SO', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.16', 'finals_time': '55.89', 'prelim_rank': 16, 'final_rank': 14}, {'name': 'Burlingame, Sam', 'yr': 'SO', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.83', 'finals_time': '55.94', 'prelim_rank': 12, 'final_rank': 15}, {'name': 'Smith, Ian', 'yr': 'FR', 'school': 'Wesleyan', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.96', 'finals_time': '56.45', 'prelim_rank': 15, 'final_rank': 16}, {'name': 'DeRosa, Matt J', 'yr': 'FR', 'school': 'Trinity', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.62', 'finals_time': '55.87', 'prelim_rank': 18, 'final_rank': 17}, {'name': 'Shaw, Andy', 'yr': 'SR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.18', 'finals_time': '56.07', 'prelim_rank': 17, 'final_rank': 18}, {'name': 'Getchell, John', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.43', 'finals_time': '57.34', 'prelim_rank': 19, 'final_rank': 19}, {'name': 'Hobart, Travis', 'yr': 'SR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.96', 'finals_time': '57.86', 'prelim_rank': 20, 'final_rank': 20}, {'name': 'Boutin, Ryan', 'yr': 'FR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.11', 'finals_time': '58.56', 'prelim_rank': 21, 'final_rank': 21}, {'name': 'Seymour, Brad', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.87', 'finals_time': '1:00.37', 'prelim_rank': 22, 'final_rank': 22}, {'name': 'Cohen, Chase', 'yr': 'FR', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:06.54', 'finals_time': '1:05.83', 'prelim_rank': 23, 'final_rank': 23}]"
2002,100_Breaststroke,Breaststroke,Men,100,2002_Nescac_Msd_Results,2002_NESCAC_MSD_Results.txt,56.98,56.98,59.83,59.83,61.58,1:01.58,63.14,1:03.14,35,"[{'name': 'Eck, Jonathan', 'yr': 'JR', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.31', 'finals_time': '56.98&', 'prelim_rank': 1, 'final_rank': 1}, {'name': 'Pohorylo, Mike', 'yr': 'SO', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '57.92', 'finals_time': '57.34', 'prelim_rank': 2, 'final_rank': 2}, {'name': 'Kennedy, Pat', 'yr': 'JR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '58.09', 'finals_time': '57.78', 'prelim_rank': 3, 'final_rank': 3}, {'name': 'Gansner, Elliot', 'yr': 'SR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '58.38', 'finals_time': '57.91', 'prelim_rank': 5, 'final_rank': 4}, {'name': 'Cecere, David', 'yr': 'SR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '58.30', 'finals_time': '58.10', 'prelim_rank': 4, 'final_rank': 5}, {'name': 'Driskill, Nick', 'yr': 'SR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '58.96', 'finals_time': '58.74', 'prelim_rank': 6, 'final_rank': 6}, {'name': 'Morash, Dan', 'yr': 'SO', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '59.83', 'finals_time': '1:00.06', 'prelim_rank': 8, 'final_rank': 7}, {'name': 'Sayre, Joe', 'yr': 'SO', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '59.28', 'finals_time': '1:00.54', 'prelim_rank': 7, 'final_rank': 8}, {'name': 'Malloy, Mike', 'yr': 'SR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.04', 'finals_time': '59.84', 'prelim_rank': 11, 'final_rank': 9}, {'name': 'Hseng, Sao Ohn', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.79', 'finals_time': '1:00.47', 'prelim_rank': 9, 'final_rank': 10}, {'name': 'Chung, Tae', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.83', 'finals_time': '1:00.84', 'prelim_rank': 10, 'final_rank': 11}, {'name': 'Rochette, Mike', 'yr': 'FR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.27', 'finals_time': '1:01.01', 'prelim_rank': 13, 'final_rank': 12}, {'name': 'Lewis, David', 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.34', 'finals_time': '1:01.06', 'prelim_rank': 14, 'final_rank': 13}, {'name': 'Lahey, Ryan', 'yr': 'JR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.50', 'finals_time': '1:01.06', 'prelim_rank': 15, 'final_rank': 13}, {'name': 'Loveless, Jon', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.14', 'finals_time': '1:01.07', 'prelim_rank': 12, 'final_rank': 15}, {'name': 'Heagle, Jimmy', 'yr': 'JR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.58', 'finals_time': '1:01.27', 'prelim_rank': 16, 'final_rank': 16}, {'name': 'Kinney, Stephen', 'yr': 'JR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.84', 'finals_time': '1:01.40', 'prelim_rank': 19, 'final_rank': 17}, {'name': 'Garner, Josh', 'yr': 'JR', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.77', 'finals_time': '1:01.54', 'prelim_rank': 17, 'final_rank': 18}, {'name': 'Bellows, Dave', 'yr': 'JR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:02.46', 'finals_time': '1:01.87', 'prelim_rank': 20, 'final_rank': 19}, {'name': 'Kyle, Keiller', 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:03.10', 'finals_time': '1:01.99', 'prelim_rank': 23, 'final_rank': 20}, {'name': 'Imig, Steve', 'yr': 'SR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.80', 'finals_time': '1:02.09', 'prelim_rank': 18, 'final_rank': 21}, {'name': 'Catalano, Kenny', 'yr': 'SR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:02.76', 'finals_time': '1:02.54', 'prelim_rank': 21, 'final_rank': 22}, {'name': 'Tartaglione, Rob', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:02.98', 'finals_time': '1:02.57', 'prelim_rank': 22, 'final_rank': 23}, {'name': 'Blondin, Nick', 'yr': 'SO', 'school': 'Wesleyan', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:03.14', 'finals_time': '1:02.94', 'prelim_rank': 24, 'final_rank': 24}, {'name': 'Held, Jeff', 'yr': 'SO', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:04.01', 'finals_time': None, 'prelim_rank': 25, 'final_rank': None}, {'name': 'Callow, Dane', 'yr': 'SR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:04.07', 'finals_time': None, 'prelim_rank': 26, 'final_rank': None}, {'name': 'Pelczar, Jeff', 'yr': 'FR', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:05.04', 'finals_time': None, 'prelim_rank': 27, 'final_rank': None}, {'name': 'Cole, John', 'yr': 'FR', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:05.11', 'finals_time': None, 'prelim_rank': 28, 'final_rank': None}, {'name': 'Schmidt, Greg', 'yr': 'SO', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:05.79', 'finals_time': None, 'prelim_rank': 29, 'final_rank': None}, {'name': 'Johannessen, Grant', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:06.61', 'finals_time': None, 'prelim_rank': 30, 'final_rank': None}, {'name': 'Simanek, Eric', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:07.49', 'finals_time': None, 'prelim_rank': 31, 'final_rank': None}, {'name': 'Malowitz, Jon', 'yr': 'SR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:08.68', 'finals_time': None, 'prelim_rank': 32, 'final_rank': None}, {'name': 'Lee, Steve', 'yr': 'FR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:09.52', 'finals_time': None, 'prelim_rank': 33, 'final_rank': None}, {'name': 'Laughery, Colin', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:10.30', 'finals_time': None, 'prelim_rank': 34, 'final_rank': None}, {'name': 'Paradis, Brendan', 'yr': 'FR', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:20.52', 'finals_time': None, 'prelim_rank': 35, 'final_rank': None}]"
2002,100_Butterfly,Butterfly,Men,100,2002_Nescac_Msd_Results,2002_NESCAC_MSD_Results.txt,50.7,50.70,53.04,53.04,54.46,54.46,56.05,56.05,28,"[{'name': 'Stuntz, Grayson', 'yr': 'SR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '51.01', 'finals_time': '50.70', 'prelim_rank': 1, 'final_rank': 1}, {'name': 'Morton, Chris', 'yr': 'SR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '51.77', 'finals_time': '51.05', 'prelim_rank': 3, 'final_rank': 2}, {'name': 'Pepe, Nick', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '51.57', 'finals_time': '51.20', 'prelim_rank': 2, 'final_rank': 3}, {'name': 'Hawkins, David', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.44', 'finals_time': '52.01', 'prelim_rank': 4, 'final_rank': 4}, {'name': 'Morales, Dan', 'yr': 'SR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.74', 'finals_time': '52.86', 'prelim_rank': 6, 'final_rank': 5}, {'name': 'Bowden, Adam', 'yr': 'JR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.96', 'finals_time': '52.97', 'prelim_rank': 7, 'final_rank': 6}, {'name': 'Federico, Nick', 'yr': 'FR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.63', 'finals_time': '53.15', 'prelim_rank': 5, 'final_rank': 7}, {'name': 'Anson, Robie', 'yr': 'JR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.04', 'finals_time': '53.62', 'prelim_rank': 8, 'final_rank': 8}, {'name': 'Sunderland, Jeff', 'yr': 'JR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.04', 'finals_time': '53.19', 'prelim_rank': None, 'final_rank': 9}, {'name': 'Norman, Robert', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.56', 'finals_time': '53.34', 'prelim_rank': 10, 'final_rank': 10}, {'name': 'Ovsjanikovs, Max', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.74', 'finals_time': '53.38', 'prelim_rank': 13, 'final_rank': 11}, {'name': 'Ghazal, Elan', 'yr': 'FR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.59', 'finals_time': '53.49', 'prelim_rank': 11, 'final_rank': 12}, {'name': 'Barfuss, Ricky', 'yr': 'JR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.69', 'finals_time': '53.56', 'prelim_rank': 12, 'final_rank': 13}, {'name': 'Saunders, Andrew', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.04', 'finals_time': '53.69', 'prelim_rank': 14, 'final_rank': 14}, {'name': 'Shanahan Jr., Kearney', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.46', 'finals_time': '54.59', 'prelim_rank': 16, 'final_rank': 15}, {'name': 'Battista, Nick', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.17', 'finals_time': '54.99', 'prelim_rank': 15, 'final_rank': 16}, {'name': 'Baker, Jim', 'yr': 'SO', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.72', 'finals_time': '53.37', 'prelim_rank': 19, 'final_rank': 17}, {'name': 'Korepin, Serge', 'yr': 'FR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.16', 'finals_time': '54.63', 'prelim_rank': 21, 'final_rank': 18}, {'name': 'Schrimpf, Mike', 'yr': 'FR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.55', 'finals_time': '54.71', 'prelim_rank': 18, 'final_rank': 19}, {'name': 'Salinas, Adrian', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.12', 'finals_time': '54.90', 'prelim_rank': 20, 'final_rank': 20}, {'name': 'Ely, Andrew', 'yr': 'FR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.33', 'finals_time': '54.99', 'prelim_rank': 22, 'final_rank': 21}, {'name': 'Curll, Nate', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.50', 'finals_time': '55.40', 'prelim_rank': 17, 'final_rank': 22}, {'name': 'Szela, Craig', 'yr': 'SO', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '55.84', 'finals_time': '55.93', 'prelim_rank': 23, 'final_rank': 23}, {'name': 'Arnolds, Dave', 'yr': 'SO', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.05', 'finals_time': '56.05', 'prelim_rank': 24, 'final_rank': 24}, {'name': 'Longmire, Andrew', 'yr': 'SR', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '56.58', 'finals_time': None, 'prelim_rank': 25, 'final_rank': None}, {'name': 'Connell, Ryan', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '58.17', 'finals_time': None, 'prelim_rank': 26, 'final_rank': None}, {'name': 'Salibra, Larry', 'yr': 'SO', 'school': 'Wesleyan', 'exhibition': False, 'seed_time': None, 'prelim_time': '59.57', 'finals_time': None, 'prelim_rank': 27, 'final_rank': None}, {'name': 'Barr, Phil', 'yr': 'SO', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '59.65', 'finals_time': None, 'prelim_rank': 28, 'final_rank': None}]"
2002,100_Freestyle,Freestyle,Men,100,2002_Nescac_Msd_Results,2002_NESCAC_MSD_Results.txt,45.83,45.83,48.14,48.14,48.79,48.79,49.54,49.54,45,"[{'name': 'Walendziak, Nick', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.27', 'finals_time': '45.83&', 'prelim_rank': 2, 'final_rank': 1}, {'name': 'Thompson, Kevin', 'yr': 'SO', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.08', 'finals_time': '47.15', 'prelim_rank': 1, 'final_rank': 2}, {'name': 'Krissoff, Nate', 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.88', 'finals_time': '47.55', 'prelim_rank': 7, 'final_rank': 3}, {'name': 'Lawrence, Aran', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.86', 'finals_time': '47.59', 'prelim_rank': 6, 'final_rank': 4}, {'name': 'Hawkins, David', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.69', 'finals_time': '47.61', 'prelim_rank': 4, 'final_rank': 5}, {'name': 'Edson, Ed', 'yr': 'JR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.55', 'finals_time': '47.64', 'prelim_rank': 3, 'final_rank': 6}, {'name': 'Dickson, Elliot', 'yr': 'SR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '47.85', 'finals_time': '47.97', 'prelim_rank': 5, 'final_rank': 7}, {'name': 'Saunders, Andrew', 'yr': 'FR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.14', 'finals_time': '48.34', 'prelim_rank': 8, 'final_rank': 8}, {'name': 'Clark, Matt', 'yr': 'SO', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.70', 'finals_time': '48.36', 'prelim_rank': 15, 'final_rank': 9}, {'name': 'Morales, Dan', 'yr': 'SR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.28', 'finals_time': '48.40', 'prelim_rank': 10, 'final_rank': 10}, {'name': 'Clinton, Chuck', 'yr': 'FR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.20', 'finals_time': '48.53', 'prelim_rank': 9, 'final_rank': 11}, {'name': 'Barfuss, Ricky', 'yr': 'JR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.32', 'finals_time': '48.61', 'prelim_rank': 11, 'final_rank': 12}, {'name': 'Rahal, Adam', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.44', 'finals_time': '48.87', 'prelim_rank': 12, 'final_rank': 13}, {'name': 'Costa, Brian', 'yr': 'FR', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.46', 'finals_time': '48.92', 'prelim_rank': 13, 'final_rank': 14}, {'name': 'Bowden, Adam', 'yr': 'JR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.53', 'finals_time': '48.97', 'prelim_rank': 14, 'final_rank': 15}, {'name': 'Hammond, Jesse C', 'yr': 'JR', 'school': 'Trinity', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.79', 'finals_time': '49.19', 'prelim_rank': 16, 'final_rank': 16}, {'name': 'Ghoussaini, Nick', 'yr': 'SO', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.00', 'finals_time': '48.57', 'prelim_rank': 19, 'final_rank': 17}, {'name': 'Cleveland, Tom', 'yr': 'FR', 'school': 'Wesleyan', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.01', 'finals_time': '48.64', 'prelim_rank': 20, 'final_rank': 18}, {'name': 'Long, Mike', 'yr': 'SO', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.01', 'finals_time': '48.87', 'prelim_rank': 20, 'final_rank': 19}, {'name': ""O'Brien, Zach"", 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.89', 'finals_time': '48.94', 'prelim_rank': 17, 'final_rank': 20}, {'name': 'Smyth, Brendan', 'yr': 'JR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.35', 'finals_time': '49.32', 'prelim_rank': 22, 'final_rank': 21}, {'name': 'Mandsager, Grant', 'yr': 'SO', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.41', 'finals_time': '49.42', 'prelim_rank': 23, 'final_rank': 22}, {'name': 'McMennamin, Thomas', 'yr': 'SO', 'school': 'Middlebury', 'exhibition': False, 'seed_time': None, 'prelim_time': '48.92', 'finals_time': '49.48', 'prelim_rank': 18, 'final_rank': 23}, {'name': 'Bretl, Todd', 'yr': 'SO', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.54', 'finals_time': '50.32', 'prelim_rank': 24, 'final_rank': 24}, {'name': 'Sipos, Joe', 'yr': 'JR', 'school': 'Hamilton', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.68', 'finals_time': None, 'prelim_rank': 25, 'final_rank': None}, {'name': 'Halsey, Micah', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.85', 'finals_time': None, 'prelim_rank': 26, 'final_rank': None}, {'name': 'Stach, Justin', 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.85', 'finals_time': None, 'prelim_rank': 26, 'final_rank': None}, {'name': 'Kirkman, Tim', 'yr': 'JR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.93', 'finals_time': None, 'prelim_rank': 28, 'final_rank': None}, {'name': 'Severance, Pike', 'yr': 'JR', 'school': 'Conn College', 'exhibition': False, 'seed_time': None, 'prelim_time': '49.99', 'finals_time': None, 'prelim_rank': 29, 'final_rank': None}, {'name': 'Manchester, Eric', 'yr': 'FR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.16', 'finals_time': None, 'prelim_rank': 30, 'final_rank': None}, {'name': 'Guerette, Chris', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.23', 'finals_time': None, 'prelim_rank': 31, 'final_rank': None}, {'name': 'Devine, Kevin', 'yr': 'JR', 'school': 'Amherst', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.26', 'finals_time': None, 'prelim_rank': 32, 'final_rank': None}, {'name': 'Heynen, Dominik', 'yr': 'FR', 'school': 'Wesleyan', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.35', 'finals_time': None, 'prelim_rank': 33, 'final_rank': None}, {'name': 'Kuppens, Nick', 'yr': 'SR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.65', 'finals_time': None, 'prelim_rank': 34, 'final_rank': None}, {'name': 'Hazard, Rob', 'yr': 'FR', 'school': 'Tufts', 'exhibition': False, 'seed_time': None, 'prelim_time': '50.72', 'finals_time': None, 'prelim_rank': 35, 'final_rank': None}, {'name': 'Battista, Nick', 'yr': 'SO', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '51.29', 'finals_time': None, 'prelim_rank': 36, 'final_rank': None}, {'name': 'Alto, Bill', 'yr': 'FR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.20', 'finals_time': None, 'prelim_rank': 37, 'final_rank': None}, {'name': 'Thomas, Will', 'yr': 'JR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.67', 'finals_time': None, 'prelim_rank': 38, 'final_rank': None}, {'name': 'Silva, Mark V', 'yr': 'FR', 'school': 'Trinity', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.86', 'finals_time': None, 'prelim_rank': 39, 'final_rank': None}, {'name': 'Johannessen, Grant', 'yr': 'FR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '52.87', 'finals_time': None, 'prelim_rank': 40, 'final_rank': None}, {'name': 'Allen, Colin', 'yr': 'JR', 'school': 'Bates', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.00', 'finals_time': None, 'prelim_rank': 41, 'final_rank': None}, {'name': 'Seaton, Max', 'yr': 'SO', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '53.97', 'finals_time': None, 'prelim_rank': 42, 'final_rank': None}, {'name': 'Cole, Adam', 'yr': 'JR', 'school': 'Williams', 'exhibition': False, 'seed_time': None, 'prelim_time': '54.77', 'finals_time': None, 'prelim_rank': 43, 'final_rank': None}, {'name': 'Eisenberg, Yaron', 'yr': 'FR', 'school': 'Bowdoin', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:00.70', 'finals_time': None, 'prelim_rank': 44, 'final_rank': None}, {'name': 'Seifert, Dan', 'yr': 'FR', 'school': 'Colby', 'exhibition': False, 'seed_time': None, 'prelim_time': '1:01.67', 'finals_time': None, 'prelim_rank': 45, 'final_rank': None}]"
