event,meet,stroke,gender,distance,source_file,meet_category,event_type,results
1,2014_Nescac_Msd_Results,Freestyle Relay,Men,200,2014_NESCAC_MSD_Results.pdf,pdfs,relay,[]
2,2014_Nescac_Msd_Results,Breaststroke,Men,50,2014_NESCAC_MSD_Results.pdf,pdfs,individual,"[{'name': 'Tamposi,', 'yr': 'Jake', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '25.70', 'prelim_time': '25.70', 'finals_time': '25.59P', 'prelim_rank': '2', 'final_rank': '1'}, {'name': 'Briggs, Andrew', 'yr': 'JR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '26.23', 'prelim_time': '26.23', 'finals_time': '26.01', 'prelim_rank': '3', 'final_rank': '2'}, {'name': 'Czelewicz,', 'yr': 'Kirk', 'school': 'JR Connecticut College', 'exhibition': False, 'seed_time': '26.24', 'prelim_time': '26.24', 'finals_time': '26.18', 'prelim_rank': '4', 'final_rank': '3'}, {'name': 'Brankovic, Milan', 'yr': 'FR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '26.38', 'prelim_time': '26.38', 'finals_time': '26.48', 'prelim_rank': '5', 'final_rank': '6'}, {'name': 'Yin,', 'yr': 'Jon', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '26.46', 'prelim_time': '26.46', 'finals_time': '26.53', 'prelim_rank': '6', 'final_rank': '7'}, {'name': 'Lagasse,', 'yr': 'John', 'school': 'SO Bowdoin College', 'exhibition': False, 'seed_time': '26.79', 'prelim_time': '26.79', 'finals_time': '26.63', 'prelim_rank': '10', 'final_rank': '9'}, {'name': 'Walpole, Daniel', 'yr': 'FR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '27.25', 'prelim_time': '27.25', 'finals_time': '26.85', 'prelim_rank': '13', 'final_rank': '10'}, {'name': 'Bazile, Jacques', 'yr': 'SO', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '26.71', 'prelim_time': '26.71', 'finals_time': '26.91', 'prelim_rank': '9', 'final_rank': '11'}, {'name': 'Thunem,', 'yr': 'Ned', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '27.27', 'prelim_time': '27.27', 'finals_time': '26.94', 'prelim_rank': '14', 'final_rank': '12'}, {'name': 'Jones,', 'yr': 'Alex', 'school': 'SO Hamilton College', 'exhibition': False, 'seed_time': '27.30', 'prelim_time': '27.30', 'finals_time': '27.02', 'prelim_rank': '*15', 'final_rank': '13'}, {'name': 'Delaporte, Matthew', 'yr': 'FR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '27.30', 'prelim_time': '27.30', 'finals_time': '27.09', 'prelim_rank': '*15', 'final_rank': '14'}, {'name': 'Berman,', 'yr': 'Drew', 'school': 'SR Tufts University', 'exhibition': False, 'seed_time': '27.14', 'prelim_time': '27.14', 'finals_time': '27.33', 'prelim_rank': '11', 'final_rank': '15'}, {'name': 'Steiner, Dylan', 'yr': 'SO', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '27.18', 'prelim_time': '27.18', 'finals_time': '27.40', 'prelim_rank': '12', 'final_rank': '16'}, {'name': 'Turk, Andrew', 'yr': 'SR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '27.34', 'prelim_time': '27.34', 'finals_time': '27.54', 'prelim_rank': '17', 'final_rank': '*17'}, {'name': 'Mergy, Caius', 'yr': 'FR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '27.38', 'prelim_time': '27.38', 'finals_time': '27.54', 'prelim_rank': '*18', 'final_rank': '*17'}, {'name': 'Colasurdo, Joseph', 'yr': 'JR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '27.38', 'prelim_time': '27.38', 'finals_time': '27.55', 'prelim_rank': '*18', 'final_rank': '19'}, {'name': 'Owlett, Carson', 'yr': 'FR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '27.70', 'prelim_time': '27.70', 'finals_time': '27.66', 'prelim_rank': '24', 'final_rank': '20'}, {'name': 'Smith, Nathaniel', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '27.64', 'prelim_time': '27.64', 'finals_time': '27.69', 'prelim_rank': '22', 'final_rank': '21'}, {'name': 'Lee, Andrew', 'yr': 'JR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '27.52', 'prelim_time': '27.52', 'finals_time': '27.95', 'prelim_rank': '20', 'final_rank': '22'}, {'name': 'Wennberg,', 'yr': 'Paul', 'school': 'JR Colby College', 'exhibition': False, 'seed_time': '27.60', 'prelim_time': '27.60', 'finals_time': '28.03', 'prelim_rank': '21', 'final_rank': '23'}, {'name': 'Du, Jasper', 'yr': 'FR', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '27.68', 'prelim_time': '27.68', 'finals_time': '28.04', 'prelim_rank': '23', 'final_rank': '24'}, {'name': 'Koenigsberger, Stephan', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '27.27', 'prelim_time': '25.59P', 'finals_time': None, 'prelim_rank': '1', 'final_rank': None}, {'name': 'Johnson,', 'yr': 'Cam', 'school': 'JR Connecticut College', 'exhibition': False, 'seed_time': '27.87', 'prelim_time': '26.50', 'finals_time': None, 'prelim_rank': '7', 'final_rank': None}, {'name': 'Zhang,', 'yr': 'Tom', 'school': 'SO Amherst College', 'exhibition': False, 'seed_time': '26.70', 'prelim_time': '26.56', 'finals_time': None, 'prelim_rank': '8', 'final_rank': None}, {'name': 'Ma,', 'yr': 'Max', 'school': 'SR Trinity College', 'exhibition': False, 'seed_time': '28.59', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '25', 'final_rank': None}, {'name': 'Arbaugh,', 'yr': 'Jon', 'school': 'FR Tufts University', 'exhibition': False, 'seed_time': '29.86', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '26', 'final_rank': None}, {'name': 'Seaton, Andrew', 'yr': 'JR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '29.56', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '27', 'final_rank': None}, {'name': 'Gogliettino,', 'yr': 'Alex', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '30.39', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '28', 'final_rank': None}, {'name': 'Bass,', 'yr': 'Eli', 'school': 'SO Bowdoin College', 'exhibition': False, 'seed_time': '29.19', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '29', 'final_rank': None}, {'name': 'Knight, Lucas', 'yr': 'SR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '29.60', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '30', 'final_rank': None}, {'name': 'Elwyn, Chandler', 'yr': 'FR', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '30.44', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '31', 'final_rank': None}, {'name': 'Gunn,', 'yr': 'Liam', 'school': 'FR Bowdoin College', 'exhibition': False, 'seed_time': '29.78', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '32', 'final_rank': None}, {'name': 'Hamlish,', 'yr': 'Noah', 'school': 'SO Wesleyan University', 'exhibition': False, 'seed_time': '29.95', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '33', 'final_rank': None}, {'name': 'Zhang,', 'yr': 'Alex', 'school': 'SR Trinity College', 'exhibition': False, 'seed_time': '30.36', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '34', 'final_rank': None}, {'name': ""O'Neill, Shelby"", 'yr': 'JR', 'school': 'Colby College', 'exhibition': False, 'seed_time': '32.24', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '35', 'final_rank': None}]"
3,2014_Nescac_Msd_Results,Butterfly,Men,50,2014_NESCAC_MSD_Results.pdf,pdfs,individual,"[{'name': 'MacKay,', 'yr': 'Ian', 'school': 'SR Middlebury College', 'exhibition': False, 'seed_time': '21.89', 'prelim_time': '21.89C', 'finals_time': '22.01', 'prelim_rank': '1', 'final_rank': '1'}, {'name': 'Bowen, Loring', 'yr': 'SO', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '22.21', 'prelim_time': '22.21', 'finals_time': '22.34', 'prelim_rank': '2', 'final_rank': '2'}, {'name': ""Gagne', Matthew"", 'yr': 'JR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '22.78', 'prelim_time': '22.78', 'finals_time': '22.54', 'prelim_rank': '3', 'final_rank': '3'}, {'name': 'House, Logan', 'yr': 'FR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '22.88', 'prelim_time': '22.88', 'finals_time': '22.72', 'prelim_rank': '5', 'final_rank': '4'}, {'name': 'Bulakul, Tyler', 'yr': 'SR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '22.87', 'prelim_time': '22.87', 'finals_time': '22.87', 'prelim_rank': '4', 'final_rank': '5'}, {'name': 'McGinnis, Patrick', 'yr': 'JR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '23.15', 'prelim_time': '23.15', 'finals_time': '23.14', 'prelim_rank': '*7', 'final_rank': '6'}, {'name': 'Douglas,', 'yr': 'Eric', 'school': 'SR Tufts University', 'exhibition': False, 'seed_time': '23.15', 'prelim_time': '23.15', 'finals_time': '23.29', 'prelim_rank': '*7', 'final_rank': '7'}, {'name': 'Patton, William', 'yr': 'JR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '23.09', 'prelim_time': '23.09', 'finals_time': '23.31', 'prelim_rank': '6', 'final_rank': '8'}, {'name': 'Koh, Kevin', 'yr': 'SO', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.23', 'prelim_time': '23.23', 'finals_time': '23.14', 'prelim_rank': '11', 'final_rank': '9'}, {'name': 'Duvvuri, Venkatesh', 'yr': 'SR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '23.21', 'prelim_time': '23.21', 'finals_time': '23.30', 'prelim_rank': '10', 'final_rank': '10'}, {'name': 'Hammond,', 'yr': 'John', 'school': 'SO Williams College', 'exhibition': False, 'seed_time': '23.32', 'prelim_time': '23.32', 'finals_time': '23.46', 'prelim_rank': '14', 'final_rank': '11'}, {'name': 'Yan,', 'yr': 'Erik', 'school': 'JR Wesleyan University', 'exhibition': False, 'seed_time': '23.49', 'prelim_time': '23.49', 'finals_time': '23.49', 'prelim_rank': '16', 'final_rank': '12'}, {'name': 'Coffey,', 'yr': 'Max', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '23.19', 'prelim_time': '23.19', 'finals_time': '23.52', 'prelim_rank': '9', 'final_rank': '13'}, {'name': 'Lewtan, Tyler', 'yr': 'SO', 'school': 'Colby College', 'exhibition': False, 'seed_time': '23.31', 'prelim_time': '23.31', 'finals_time': '23.54', 'prelim_rank': '*12', 'final_rank': '14'}, {'name': 'Gilman, Brian', 'yr': 'SR', 'school': 'Connecticut College', 'exhibition': False, 'seed_time': '23.39', 'prelim_time': '23.39', 'finals_time': '23.64', 'prelim_rank': '15', 'final_rank': '15'}, {'name': 'Shi, William', 'yr': 'JR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.31', 'prelim_time': '23.31', 'finals_time': '23.85', 'prelim_rank': '*12', 'final_rank': '16'}, {'name': 'Simmons, Keegan', 'yr': 'FR', 'school': 'Amherst College', 'exhibition': False, 'seed_time': '23.54', 'prelim_time': '23.54', 'finals_time': '23.57', 'prelim_rank': '18', 'final_rank': '17'}, {'name': 'Xing, Daming', 'yr': 'FR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '23.68', 'prelim_time': '23.68', 'finals_time': '23.61', 'prelim_rank': '20', 'final_rank': '18'}, {'name': 'Tsou, Anthoney', 'yr': 'FR', 'school': 'Williams College', 'exhibition': False, 'seed_time': '23.50', 'prelim_time': '23.50', 'finals_time': '23.64', 'prelim_rank': '17', 'final_rank': '19'}, {'name': 'Wiest, Tanner', 'yr': 'SO', 'school': 'Tufts University', 'exhibition': False, 'seed_time': '23.66', 'prelim_time': '23.66', 'finals_time': '23.84', 'prelim_rank': '19', 'final_rank': '20'}, {'name': 'Granata, Chris', 'yr': 'SR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '23.77', 'prelim_time': '23.77', 'finals_time': '23.86', 'prelim_rank': '22', 'final_rank': '21'}, {'name': 'Blair,', 'yr': 'Joey', 'school': 'SO Connecticut College', 'exhibition': False, 'seed_time': '23.82', 'prelim_time': '23.82', 'finals_time': '23.88', 'prelim_rank': '23', 'final_rank': '22'}, {'name': 'Simms,', 'yr': 'Gus', 'school': 'FR Tufts University', 'exhibition': False, 'seed_time': '23.90', 'prelim_time': '23.90', 'finals_time': '23.90', 'prelim_rank': '24', 'final_rank': '23'}, {'name': 'Brosnihan,', 'yr': 'Niko', 'school': 'FR Connecticut College', 'exhibition': False, 'seed_time': '23.75', 'prelim_time': '23.75', 'finals_time': '24.35', 'prelim_rank': '21', 'final_rank': '24'}, {'name': 'Dreisbach,', 'yr': 'Alex', 'school': 'FR Amherst College', 'exhibition': False, 'seed_time': '24.77', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '25', 'final_rank': None}, {'name': 'Rhodes,', 'yr': 'Linc', 'school': 'SR Bowdoin College', 'exhibition': False, 'seed_time': 'NT', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '26', 'final_rank': None}, {'name': 'Napolitano,', 'yr': 'Mike', 'school': 'JR Tufts University', 'exhibition': False, 'seed_time': '25.01', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '27', 'final_rank': None}, {'name': 'Kuo, Theodore', 'yr': 'JR', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '24.72', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '28', 'final_rank': None}, {'name': 'Gerard,', 'yr': 'Paul', 'school': 'SR Middlebury College', 'exhibition': False, 'seed_time': '25.42', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '29', 'final_rank': None}, {'name': 'Warren, Chris', 'yr': 'FR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '24.68', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '30', 'final_rank': None}, {'name': 'Saberski,', 'yr': 'Erik', 'school': 'FR Bates College', 'exhibition': False, 'seed_time': '24.91', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '31', 'final_rank': None}, {'name': 'Bachur,', 'yr': 'Ryan', 'school': 'JR Colby College', 'exhibition': False, 'seed_time': '24.52', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '32', 'final_rank': None}, {'name': 'Kelley, Brendan', 'yr': 'SR', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '25.53', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '33', 'final_rank': None}, {'name': 'Brankovic, Milan', 'yr': 'FR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '24.59', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '34', 'final_rank': None}, {'name': 'Brown, Stefan', 'yr': 'JR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '25.12', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '35', 'final_rank': None}, {'name': 'Kurose,', 'yr': 'Alex', 'school': 'JR Trinity College', 'exhibition': False, 'seed_time': '25.75', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '36', 'final_rank': None}, {'name': 'Rines, Joshua', 'yr': 'FR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '25.38', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '37', 'final_rank': None}, {'name': 'Makrides, Chris', 'yr': 'SR', 'school': 'Bates College', 'exhibition': False, 'seed_time': '26.42', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '38', 'final_rank': None}, {'name': 'Ho, Wesley', 'yr': 'JR', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '25.38', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '39', 'final_rank': None}, {'name': 'Thomas, Callum', 'yr': 'SO', 'school': 'Hamilton College', 'exhibition': False, 'seed_time': '25.76', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '40', 'final_rank': None}, {'name': 'Kiris,', 'yr': 'Eren', 'school': 'FR Wesleyan University', 'exhibition': False, 'seed_time': '25.50', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '41', 'final_rank': None}, {'name': 'Churchill, Jr., Ricky', 'yr': 'SO', 'school': 'Trinity College', 'exhibition': False, 'seed_time': '26.22', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '42', 'final_rank': None}, {'name': 'Cohen, Peter', 'yr': 'FR', 'school': 'Bowdoin College', 'exhibition': False, 'seed_time': '25.91', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '43', 'final_rank': None}, {'name': 'Fleisher, Andrew', 'yr': 'SO', 'school': 'Middlebury College', 'exhibition': False, 'seed_time': '26.00', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '44', 'final_rank': None}, {'name': 'Rosenbloom,', 'yr': 'Jake', 'school': 'JR Wesleyan University', 'exhibition': False, 'seed_time': '26.99', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '45', 'final_rank': None}, {'name': 'Lerner,', 'yr': 'Lane', 'school': 'SR Hamilton College', 'exhibition': False, 'seed_time': '27.43', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '46', 'final_rank': None}, {'name': 'Ma, Lawrence', 'yr': 'SO', 'school': 'Wesleyan University', 'exhibition': False, 'seed_time': '26.80', 'prelim_time': None, 'finals_time': None, 'prelim_rank': '47', 'final_rank': None}]"
